timestamp;address;pdu_type_code;pdu_type_name;length_bytes;rssi_dbm;channel;uuid;major;minor;tx_power_dbm;raw_hex;source_field;device_id;canonical_uuid;calibrated_rssi_dbm;received_power_w;received_power_nw;airtime_us;frame_energy_j;frame_energy_nj
1784732307.389918;76:96:10:91:d5:40;0;ADV_IND;33;-71.0;37;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;25120;20481;-56;0215e20a39f473f54bc4a12f17d1ad07a96162205001c8;btcommon.eir_ad.entry.data;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;-71.0;7.943282347242822e-11;0.07943282347242822;344.0;2.7324891274515306e-14;2.7324891274515306e-05
1784732309.335951;76:96:10:91:d5:40;0;ADV_IND;33;-70.0;37;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;25120;20481;-56;0215e20a39f473f54bc4a12f17d1ad07a96162205001c8;btcommon.eir_ad.entry.data;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;-70.0;1e-10;0.1;344.0;3.4400000000000004e-14;3.44e-05
1784732310.689286;7b:c6:e5:78:47:72;0;ADV_IND;36;-71.0;37;00112233-4455-6677-8899-aabbccddeeff;1;1;-56;021500112233445566778899aabbccddeeff00010001c8;btcommon.eir_ad.entry.data;Appareil_002;00112233-4455-6677-8899-aabbccddeeff;-71.0;7.943282347242822e-11;0.07943282347242822;368.0;2.923127903785358e-14;2.9231279037853582e-05
1784732314.252482;76:96:10:91:d5:40;0;ADV_IND;33;-71.0;37;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;25120;20481;-56;0215e20a39f473f54bc4a12f17d1ad07a96162205001c8;btcommon.eir_ad.entry.data;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;-71.0;7.943282347242822e-11;0.07943282347242822;344.0;2.7324891274515306e-14;2.7324891274515306e-05
1784732316.674418;7b:c6:e5:78:47:72;0;ADV_IND;36;-71.0;37;00112233-4455-6677-8899-aabbccddeeff;1;1;-56;021500112233445566778899aabbccddeeff00010001c8;btcommon.eir_ad.entry.data;Appareil_002;00112233-4455-6677-8899-aabbccddeeff;-71.0;7.943282347242822e-11;0.07943282347242822;368.0;2.923127903785358e-14;2.9231279037853582e-05
1784732321.945526;54:92:b0:fa:ca:a5;0;ADV_IND;33;-71.0;37;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;-56;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;btcommon.eir_ad.entry.data;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;-71.0;7.943282347242822e-11;0.07943282347242822;344.0;2.7324891274515306e-14;2.7324891274515306e-05
1784732322.524219;76:96:10:91:d5:40;0;ADV_IND;33;-69.0;39;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;25120;20481;-56;0215e20a39f473f54bc4a12f17d1ad07a96162205001c8;btcommon.eir_ad.entry.data;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;-69.0;1.2589254117941662e-10;0.12589254117941662;344.0;4.3307034165719315e-14;4.3307034165719316e-05
1784732322.794486;76:96:10:91:d5:40;0;ADV_IND;33;-69.0;39;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;25120;20481;-56;0215e20a39f473f54bc4a12f17d1ad07a96162205001c8;btcommon.eir_ad.entry.data;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;-69.0;1.2589254117941662e-10;0.12589254117941662;344.0;4.3307034165719315e-14;4.3307034165719316e-05
1784732323.107077;76:96:10:91:d5:40;0;ADV_IND;33;-83.0;38;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;25120;20481;-56;0215e20a39f473f54bc4a12f17d1ad07a96162205001c8;btcommon.eir_ad.entry.data;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;-83.0;5.011872336272715e-12;0.005011872336272715;344.0;1.7240840836778138e-15;1.7240840836778137e-06
1784732323.138472;76:96:10:91:d5:40;0;ADV_IND;33;-69.0;39;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;25120;20481;-56;0215e20a39f473f54bc4a12f17d1ad07a96162205001c8;btcommon.eir_ad.entry.data;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;-69.0;1.2589254117941662e-10;0.12589254117941662;344.0;4.3307034165719315e-14;4.3307034165719316e-05
1784732324.201271;7b:c6:e5:78:47:72;0;ADV_IND;36;-69.0;39;00112233-4455-6677-8899-aabbccddeeff;1;1;-56;021500112233445566778899aabbccddeeff00010001c8;btcommon.eir_ad.entry.data;Appareil_002;00112233-4455-6677-8899-aabbccddeeff;-69.0;1.2589254117941662e-10;0.12589254117941662;368.0;4.6328455154025316e-14;4.632845515402532e-05
1784732324.751398;7b:c6:e5:78:47:72;0;ADV_IND;36;-69.0;39;00112233-4455-6677-8899-aabbccddeeff;1;1;-56;021500112233445566778899aabbccddeeff00010001c8;btcommon.eir_ad.entry.data;Appareil_002;00112233-4455-6677-8899-aabbccddeeff;-69.0;1.2589254117941662e-10;0.12589254117941662;368.0;4.6328455154025316e-14;4.632845515402532e-05
1784732324.788068;54:92:b0:fa:ca:a5;0;ADV_IND;33;-72.0;37;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;-56;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;btcommon.eir_ad.entry.data;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;-72.0;6.309573444801942e-11;0.06309573444801943;344.0;2.170493265011868e-14;2.1704932650118682e-05
1784732325.875183;7b:c6:e5:78:47:72;0;ADV_IND;36;-68.0;39;00112233-4455-6677-8899-aabbccddeeff;1;1;-56;021500112233445566778899aabbccddeeff00010001c8;btcommon.eir_ad.entry.data;Appareil_002;00112233-4455-6677-8899-aabbccddeeff;-68.0;1.584893192461111e-10;0.1584893192461111;368.0;5.832406948256888e-14;5.8324069482568874e-05
1784732325.91291;54:92:b0:fa:ca:a5;0;ADV_IND;33;-70.0;37;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;-56;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;btcommon.eir_ad.entry.data;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;-70.0;1e-10;0.1;344.0;3.4400000000000004e-14;3.44e-05
1784732327.853978;7b:c6:e5:78:47:72;0;ADV_IND;36;-83.0;38;00112233-4455-6677-8899-aabbccddeeff;1;1;-56;021500112233445566778899aabbccddeeff00010001c8;btcommon.eir_ad.entry.data;Appareil_002;00112233-4455-6677-8899-aabbccddeeff;-83.0;5.011872336272715e-12;0.005011872336272715;368.0;1.8443690197483587e-15;1.8443690197483587e-06
1784732327.88552;7b:c6:e5:78:47:72;0;ADV_IND;36;-69.0;39;00112233-4455-6677-8899-aabbccddeeff;1;1;-56;021500112233445566778899aabbccddeeff00010001c8;btcommon.eir_ad.entry.data;Appareil_002;00112233-4455-6677-8899-aabbccddeeff;-69.0;1.2589254117941662e-10;0.12589254117941662;368.0;4.6328455154025316e-14;4.632845515402532e-05
1784732327.917978;54:92:b0:fa:ca:a5;0;ADV_IND;33;-70.0;37;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;-56;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;btcommon.eir_ad.entry.data;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;-70.0;1e-10;0.1;344.0;3.4400000000000004e-14;3.44e-05
1784732329.362373;54:92:b0:fa:ca:a5;0;ADV_IND;33;-69.0;39;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;-56;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;btcommon.eir_ad.entry.data;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;-69.0;1.2589254117941662e-10;0.12589254117941662;344.0;4.3307034165719315e-14;4.3307034165719316e-05
1784732329.404265;76:96:10:91:d5:40;0;ADV_IND;33;-71.0;37;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;25120;20481;-56;0215e20a39f473f54bc4a12f17d1ad07a96162205001c8;btcommon.eir_ad.entry.data;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;-71.0;7.943282347242822e-11;0.07943282347242822;344.0;2.7324891274515306e-14;2.7324891274515306e-05
1784732329.598693;54:92:b0:fa:ca:a5;0;ADV_IND;33;-82.0;38;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;-56;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;btcommon.eir_ad.entry.data;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;-82.0;6.309573444801943e-12;0.006309573444801942;344.0;2.170493265011868e-15;2.170493265011868e-06
1784732329.624864;54:92:b0:fa:ca:a5;0;ADV_IND;33;-69.0;39;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;-56;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;btcommon.eir_ad.entry.data;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;-69.0;1.2589254117941662e-10;0.12589254117941662;344.0;4.3307034165719315e-14;4.3307034165719316e-05
1784732331.049878;7b:c6:e5:78:47:72;0;ADV_IND;36;-71.0;37;00112233-4455-6677-8899-aabbccddeeff;1;1;-56;021500112233445566778899aabbccddeeff00010001c8;btcommon.eir_ad.entry.data;Appareil_002;00112233-4455-6677-8899-aabbccddeeff;-71.0;7.943282347242822e-11;0.07943282347242822;368.0;2.923127903785358e-14;2.9231279037853582e-05
1784732331.975869;76:96:10:91:d5:40;0;ADV_IND;33;-69.0;39;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;25120;20481;-56;0215e20a39f473f54bc4a12f17d1ad07a96162205001c8;btcommon.eir_ad.entry.data;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;-69.0;1.2589254117941662e-10;0.12589254117941662;344.0;4.3307034165719315e-14;4.3307034165719316e-05
1784732333.164035;6b:20:4b:6b:c7:fc;0;ADV_IND;33;-84.0;38;e20a39f4-73f5-4bc4-a12f-17d1ada13da7;26264;408;21;0215e20a39f473f54bc4a12f17d1ada13da76698019815;btcommon.eir_ad.entry.data;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;-84.0;3.9810717055349695e-12;0.003981071705534969;344.0;1.3694886667040294e-15;1.3694886667040294e-06
1784732333.190157;6b:20:4b:6b:c7:fc;0;ADV_IND;33;-70.0;39;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;-56;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;btcommon.eir_ad.entry.data;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;-70.0;1e-10;0.1;344.0;3.4400000000000004e-14;3.44e-05
1784732334.901342;6b:20:4b:6b:c7:fc;0;ADV_IND;33;-70.0;39;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;-56;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;btcommon.eir_ad.entry.data;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;-70.0;1e-10;0.1;344.0;3.4400000000000004e-14;3.44e-05
1784732335.228172;6b:20:4b:6b:c7:fc;0;ADV_IND;33;-68.0;37;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;-56;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;btcommon.eir_ad.entry.data;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;-68.0;1.584893192461111e-10;0.1584893192461111;344.0;5.452032582066221e-14;5.452032582066221e-05
1784732336.285525;76:96:10:91:d5:40;0;ADV_IND;33;-71.0;37;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;25120;20481;-56;0215e20a39f473f54bc4a12f17d1ad07a96162205001c8;btcommon.eir_ad.entry.data;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;-71.0;7.943282347242822e-11;0.07943282347242822;344.0;2.7324891274515306e-14;2.7324891274515306e-05
1784732336.327554;6b:20:4b:6b:c7:fc;0;ADV_IND;33;-84.0;38;e20a39f4-7390-2f3a-a8bb-522d90580248;38991;36804;-26;0215e20a39f473902f3aa8bb522d90580248984f8fc4e6;btcommon.eir_ad.entry.data;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;-84.0;3.9810717055349695e-12;0.003981071705534969;344.0;1.3694886667040294e-15;1.3694886667040294e-06
1784732336.359203;6b:20:4b:6b:c7:fc;0;ADV_IND;33;-69.0;39;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;-56;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;btcommon.eir_ad.entry.data;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;-69.0;1.2589254117941662e-10;0.12589254117941662;344.0;4.3307034165719315e-14;4.3307034165719316e-05
1784732336.45462;7b:c6:e5:78:47:72;0;ADV_IND;36;-71.0;37;00112233-4455-6677-8899-aabbccddeeff;1;1;-56;021500112233445566778899aabbccddeeff00010001c8;btcommon.eir_ad.entry.data;Appareil_002;00112233-4455-6677-8899-aabbccddeeff;-71.0;7.943282347242822e-11;0.07943282347242822;368.0;2.923127903785358e-14;2.9231279037853582e-05
1784732337.2061;6b:20:4b:6b:c7:fc;0;ADV_IND;33;-71.0;37;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;-56;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;btcommon.eir_ad.entry.data;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;-71.0;7.943282347242822e-11;0.07943282347242822;344.0;2.7324891274515306e-14;2.7324891274515306e-05
1784732341.495352;6b:20:4b:6b:c7:fc;0;ADV_IND;33;-70.0;39;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;-56;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;btcommon.eir_ad.entry.data;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;-70.0;1e-10;0.1;344.0;3.4400000000000004e-14;3.44e-05
1784732343.185958;6b:20:4b:6b:c7:fc;0;ADV_IND;33;-70.0;38;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;-56;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;btcommon.eir_ad.entry.data;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;-70.0;1e-10;0.1;344.0;3.4400000000000004e-14;3.44e-05
1784732343.212565;6b:20:4b:6b:c7:fc;0;ADV_IND;33;-71.0;39;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;-56;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;btcommon.eir_ad.entry.data;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;-71.0;7.943282347242822e-11;0.07943282347242822;344.0;2.7324891274515306e-14;2.7324891274515306e-05
1784732343.768316;6b:20:4b:6b:c7:fc;0;ADV_IND;33;-71.0;39;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;0;0;-56;0215e20a39f473f54bc4a12f17d1ad07a96100000000c8;btcommon.eir_ad.entry.data;Appareil_001;e20a39f4-73f5-4bc4-a12f-17d1ad07a961;-71.0;7.943282347242822e-11;0.07943282347242822;344.0;2.7324891274515306e-14;2.7324891274515306e-05
